Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Elliot Blankenship,10308,44984,53668,47542,757
Jakayla Hayes,12069,11466,50921,10222,820
Madeline Blake,10595,35553,51121,36207,837
Marshall Mcintyre,9992,21516,13124,21557,785
Barrett Huber,9992,52263,26346,51230,900
Tomas Petty,10749,734,14340,728,688
Jose Lawrence,11128,23231,28670,24775,785
Jaidyn Bailey,10663,13887,49177,11369,711
Caitlyn Lewis,10830,37997,24849,36695,906
Rhianna Proctor,10526,7216,13290,6367,608
Brenden Wong,10095,28308,854,28687,785
Alessandro Hines,11162,17025,66392,17036,843
Kolton Mcconnell,11025,47117,48965,45477,745
Cadence Mcclure,16623,4881,54168,3298,1135
Zion Baldwin,10388,25016,45425,24729,579
Iyana Galloway,10646,13646,47364,13508,602
Antony Andrade,11593,41943,50077,40859,849
Chris Lawson,11007,8306,50198,8357,688
Abram Blanchard,12671,30167,50152,30012,739
Franklin Larsen,10985,19641,46659,19371,625
Genevieve Mosley,11019,50984,24838,49883,670
Rodney Conway,11220,1921,24821,3504,533
Briley Lloyd,11220,23547,26111,23771,843
Jay Carroll,11145,12344,24310,12161,648
Caiden Santana,11243,38582,12264,39081,791
Ashley Fischer,11616,7003,50324,7325,585
Mikaela Watson,12057,31222,6310,31423,372
Karlie Estes,11856,17989,55475,18011,613
Roberto Roy,11363,45666,24419,46131,522
Jack Rivas,11535,4560,25216,4617,533
Uriel Schmitt,11254,26788,23696,28956,498
Jamir Day,11902,15057,49131,15195,487
Justine Whitehead,11730,54254,7170,43785,716
Armando Wolf,12878,9579,1698,9487,481
Todd Schultz,11679,34354,26037,33987,699
Laila Lozano,12539,21987,77721,23059,1072
Mylee Compton,12178,51087,54185,53468,545
America Schaefer,36758,1376,19187,957,1107
Chana Hobbs,17186,28228,64866,39586,1153
Morgan Daugherty,12051,11512,48569,11432,355
Porter House,11771,39528,24694,38720,803
Leticia Cortez,11874,6310,48098,6327,728
Tamara Webb,12470,33597,3286,31693,711
Kevin Moreno,13136,19101,29329,17925,871
Terrell Flowers,12648,46504,48259,46257,705
Kareem Gross,15901,3837,49469,3854,682
Jovani Nielsen,16744,29335,28687,29587,1244
Dalia Wilkins,14375,15757,3349,15390,969
Everett Barr,12826,44989,55705,44353,774
Darrell Sexton,12975,9275,12528,8954,825
Joy Gamble,15797,36178,56949,35071,814
Kason Galvan,13749,20776,50594,20817,791
Imani Rangel,12574,48397,12356,47479,613
Hunter Pacheco,13170,2575,14111,2558,470
Halle Green,14117,26146,50863,24935,665
Joe Yu,10336,13084,470,12975,550
Isabella Jacobson,12935,43177,56399,40326,510
Lorena Garner,13400,7537,24660,7468,849
Jaydan Villarreal,13658,32817,6453,32398,711
Ezequiel Mcintosh,13170,19285,52487,19503,722
Marcel Paul,13658,49584,28148,49429,1061
Devan Lynch,15069,5076,48271,5036,826
Cristopher Cabrera,14294,29840,54122,28916,751
Kasey Leach,15011,15952,50100,16153,699
Kane Lowery,13721,44353,26025,45196,602
Whitney Pope,13365,9854,24224,9820,516
Kelvin Brown,14357,36494,52211,36087,814
Landin Salazar,13577,22050,12883,23306,602
Nyasia Mccullough,13491,50628,25813,50513,539
Arielle Waller,14375,413,6700,435,453
Emilee Walton,14966,22291,6309,22153,699
Davian Nixon,15161,10663,52630,10761,900
Dahlia Mack,15224,37303,25968,36936,808
Maci English,14013,5294,50290,5254,694
Aniyah Madden,14799,29209,26100,29146,602
Sienna Barton,14604,16193,50393,15883,619
Alexandra Nguyen,15654,47783,55298,48104,797
Jair Lester,14467,3028,53221,2850,619
Estrella Harvey,14203,25807,48248,25210,619
Eva Small,14197,15075,25652,13411,596
Jesse Sullivan,18057,42953,7221,47502,848
Stella Cline,14472,7938,52533,7818,631
Britney Leblanc,14816,33792,26513,34326,912
Blaine Russo,15637,20312,6768,18562,430
Keaton Malone,15350,53600,27912,49028,860
Jamar Wolfe,17438,1525,1772,1617,372
Sonny Delacruz,14696,23444,51787,23306,493
Jaylynn Thornton,17512,13038,13313,12224,722
Paulina Rosario,14581,37417,26077,39213,642
Alayna Willis,14684,6648,831,7388,780
Jensen Griffin,15178,33918,52240,29955,757
Kassidy Hogan,15367,17530,49056,17449,757
Aracely Spencer,16526,49034,27867,48121,883
Casey Ali,15608,4078,49779,4072,659
Maryjane Buckley,15465,26966,51230,27069,780
Carl Holt,15218,14335,26415,14358,699
Angelique Hammond,16440,44829,54225,43796,780
Kaylah Frederick,16130,9258,54253,9992,648
Gustavo Ramirez,14954,33362,12705,33523,694
Bridger Pace,15241,20019,26214,20260,952
Miles Lara,16572,49819,26237,49137,430
Quintin Werner,16273,952,3338,940,585
Leia Chandler,16543,22646,53537,23054,734
Karly Serrano,16509,11203,12837,11157,608
Arthur Fritz,16715,38416,53502,37262,522
Brock Osborn,16962,5667,12987,6568,797
Hassan Roberts,15998,28366,6464,30127,367
Abel Arellano,16526,17690,53605,17736,573
London Choi,17243,44490,50433,43664,871
Salvatore Hawkins,16199,3481,27712,3975,608
Karla Harris,16526,25905,51775,26191,653
Davon Ward,16187,13899,1686,14432,1198
Armani Huang,17392,43618,54701,42454,682
Alfred Oneill,17042,7950,13319,7904,607
Octavio Bullock,16004,31738,52051,31974,545
Billy Adams,17444,19291,48724,19497,516
Andre Chan,18178,50072,54896,51024,871
Carolyn Bean,21367,2208,56382,2977,728
Josephine Clark,18138,25073,52303,24522,671
Iliana Esparza,18683,12482,49154,12137,487
Colin Pittman,17449,38307,28216,39896,826
Fletcher Dalton,17185,7072,51248,7336,579
Esmeralda Garrison,17553,31429,53152,33333,780
Nolan Fitzpatrick,17031,19606,51718,18063,533
Kianna Hester,17673,48173,52487,46923,883
Rylie Marquez,17243,5202,25916,4721,521
Remington Morgan,17346,27436,53955,27230,860
Raven Phillips,18482,15316,13113,15052,602
Jacob Nichols,18579,47255,57001,45121,636
Deacon Escobar,19302,9912,52573,10594,780
Brielle Bell,17375,34687,52447,34096,952
Jason Bush,18946,22325,53468,21700,745
Harley Benson,17954,51150,53674,50135,791
Delaney Acosta,17690,739,53973,728,917
Esteban Peterson,17530,22222,25945,22113,453
Annalise Ford,18293,10973,53450,11237,642
Cody Becker,18436,36431,52670,36746,860
Erika Rowland,19199,5558,13078,5535,653
Taylor Wallace,19170,30115,3504,28050,630
Hayden Rich,20220,20455,13629,15998,648
Daniella Mcdonald,22589,45546,28865,43561,912
Pablo Pollard,19325,3103,27930,4468,418
Vincent Schmidt,18384,24654,13159,24597,470
Tanner Rodgers,18029,13268,27138,13199,653
Sarai Figueroa,18505,40871,54271,41926,619
Frederick Mcclain,20123,8392,30505,8082,653
Amaya Parsons,19090,32903,27781,32616,871
Yamilet Thompson,17254,18746,6418,18711,561
Averie Maxwell,19819,50347,56393,49418,757
Jonathan Palmer,19268,2174,28681,1944,705
Jimena Archer,19262,26639,56169,24952,739
Giancarlo Vazquez,18143,11742,6608,11696,476
Louis Burch,20335,38048,54477,38243,780
Manuel Juarez,21861,7313,57225,7560,883
Kolten Carney,20794,30861,60030,30827,814
Brycen Young,19543,17834,1531,18149,900
Jayden Graham,20392,54104,57764,47622,774
Krystal Terrell,19141,4359,6780,4405,636
Bailey Sims,18763,26352,13772,29031,785
Bruno Le,18958,14461,28216,14478,785
Sariah Conley,19704,42861,52274,42810,699
Neil Stein,19067,9390,13205,9252,516
Anahi Stafford,21866,36872,14507,35593,797
Adeline Sherman,21585,19428,28698,21430,722
Miriam Jackson,19910,51053,52848,54282,671
Sullivan Fry,22583,1210,54110,1239,585
Andres Mcbride,22130,23713,54018,24499,808
Ignacio Woodard,19210,14329,1732,11461,418
Raquel Norman,20277,38335,55194,38232,774
Kayley Wall,20696,6361,7107,6114,803
Juliana Yoder,22669,30987,3722,33964,837
Cheyenne Arroyo,20392,17054,54489,17122,780
Kassandra Lambert,20805,44817,13962,44720,688
Alyssa Mills,20983,3109,28509,3246,682
Damion Bond,20742,26014,55361,26260,728
Ahmed Ponce,20954,13589,14570,13692,556
Connor Berger,20604,41272,54563,41112,912
Cindy Hodge,20145,8856,27184,8742,573
Mia Osborne,20708,34394,13939,33660,504
Eleanor Mccarty,20943,19755,28452,19640,545
Jaslyn Hutchinson,22583,51477,56221,54076,860
Kimberly Stone,20822,2472,27431,2455,648
Jasmin Irwin,21970,26002,31331,26209,711
Markus Riley,21666,13709,55143,13382,831
Clayton Garcia,21792,38657,52533,38708,768
Aylin Fletcher,21838,7875,54661,7554,585
Lena Powers,21006,31073,27545,30987,654
Kara Marsh,21665,18729,53783,19520,671
Ross Riddle,22136,46590,27763,50691,516
Izayah Ruiz,20708,4801,27528,4801,550
Angel Haynes,22331,28497,55693,28417,705
Hana Curry,21201,15258,51391,15287,636
Monserrat Fleming,21746,42838,54930,43108,539
Dallas Potts,21648,10336,28991,10101,843
Dalton Suarez,21729,35754,29846,35066,889
Julia Zamora,17989,21838,562,22033,751
Lane Oconnell,22778,50668,53514,50376,734
Amelia Macias,25475,246,30413,235,831
Oswaldo Bauer,21631,21298,51592,21184,395
Omari Stevenson,21402,10256,7686,10199,550
James Patterson,22623,37549,31125,37108,481
Lina Gonzales,22015,5397,53490,5501,625
Gisselle Ellis,22004,28584,54150,28383,808
Gavyn Harrison,22101,15774,54494,15654,550
Summer Raymond,22038,43159,13973,45442,613
Allison Watkins,23427,3757,7136,3780,1089
Randy Cole,22497,24666,54202,24643,613
Ishaan Rivers,21884,12969,13686,13812,436
Nia Huynh,22320,38674,54087,39299,636
Tyler Cantrell,22635,7887,53118,7921,573
Axel Shaw,23467,32312,29846,32553,625
Ibrahim Howe,22239,20776,53703,18476,504
Jeramiah Ferguson,23713,48500,57890,48316,826
Damaris Contreras,23266,1715,54236,1726,739
Lewis Underwood,23840,23702,7078,23931,797
Christine Yates,23679,12006,1858,12063,705
Christina Novak,23811,38766,32455,39563,757
Camila Tapia,23169,6705,13893,6682,676
Cassidy Rasmussen,24109,30654,33758,30798,958
Alicia Frank,24379,19090,58602,18339,665
Yair Campbell,22727,43733,53261,44020,562
Brian Pugh,22910,3969,13835,4026,705
Chandler Villegas,24476,28113,7847,27155,957
Aspen Simon,23857,14902,14518,14599,527
Deandre Burns,24299,42230,57173,41920,917
Mila Townsend,23811,9378,7313,9860,470
Corinne Stevens,24075,33798,29192,33597,739
Madyson Guerrero,27218,21884,59760,22262,986
Lilly Coffey,26610,50106,54454,49372,654
Shaylee Chang,24809,1084,58441,1055,734
Marina Boyd,24671,23243,55550,23203,768
Brennan Cardenas,24408,11300,57391,11409,975
Valentin Woods,23312,35370,1801,36121,447
Shyla Wang,26817,7267,8833,6292,923
Mohamed Branch,26507,30976,57294,30867,516
Aria Stephens,25182,17266,29266,17145,539
Brice Fox,24264,45127,55349,44066,940
Yadiel Williams,27213,3602,4090,3556,556
Seamus Vang,24637,25641,7256,25836,740
Clark Norton,25297,14690,29564,17134,814
Humberto Dorsey,25704,41060,55957,47846,596
Julio Ritter,28148,10187,16922,9797,544
Daniela Hensley,26719,34853,60535,33861,935
Sylvia Bright,24711,20019,54558,19641,585
Jazmin Hernandez,27706,53169,31176,53146,1015
Colten Saunders,28205,2254,29237,2351,912
Kirsten Jacobs,26513,24815,61235,24740,682
Brianna Montoya,25153,12453,30281,12453,1020
Steven Russell,25893,38599,14432,38335,590
Dominic Wise,27740,8254,8828,7548,390
Lillie Nunez,29324,33557,57856,32249,820
Hayley Farrell,25486,18872,54334,17736,631
Allyson Hood,27861,50032,31675,48288,1009
Fisher Johnson,27373,4772,55326,4657,659
Dashawn Hoover,26346,27442,56210,28497,780
Macy Tran,27132,15883,29415,15855,826
Reid Pham,26163,46613,31079,42987,912
Isla Morrison,26025,9705,55527,9614,596
Ismael Washington,25343,38186,7273,34297,677
Keyon Hill,27224,22136,30643,21631,791
Kinley Velez,27654,53909,16669,54879,785
Naima Trevino,31526,768,3763,1101,361
Brent Hamilton,29243,22417,61332,21907,917
Cesar Mata,26708,11231,56709,11702,757
Hailee Christensen,27402,37096,54879,35329,705
Hazel Anthony,26547,5615,56347,5610,590
Coleman Moon,26748,28365,28968,28939,694
Araceli Vance,27757,16836,14834,16807,619
Bria Franco,26570,43188,55298,43372,923
Jazlyn Vaughn,26346,3281,7916,3263,762
Julie Frey,27190,26191,57902,25973,688
Phoebe Silva,26386,13296,7543,13463,699
Miya Cohen,27258,40572,57127,41060,642
Maximo Salinas,26932,8237,14438,8237,653
Tianna Noble,27327,31939,29283,33167,550
Collin Mayo,28228,19348,57081,19377,814
Kaleigh Stewart,29484,48747,7640,47852,837
Raelynn Good,27207,1961,56146,1956,562
Paula Page,27126,23822,29169,25520,699
Amy Andrews,28199,12000,57632,11983,745
Dania Haney,27660,38117,56296,39018,745
Finley Vargas,26168,6694,1812,6705,631
Kiara Mendoza,27981,30804,57122,31073,826
Libby Nash,27453,17931,14799,17742,699
Kallie Atkins,28744,46458,58034,46211,688
Tessa Davidson,27838,4600,55584,5122,550
Junior Berg,30213,27786,59519,27861,728
Lucian Cowan,29260,15304,59238,15660,854
Payten Humphrey,27660,40762,29754,43825,854
Cyrus Skinner,27867,10273,3791,9562,774
Roy Levine,28687,34647,57357,34176,630
Kaelyn Norris,28434,20948,29605,21293,636
Saul Hughes,28429,49309,56376,48678,636
Joaquin Griffith,28968,1399,30299,1353,585
Efrain Collier,28555,22738,56020,22624,716
Killian Huerta,32042,12023,57259,11833,717
Layne Meyers,28876,37997,15631,37125,883
Annabel Higgins,29484,6516,58940,6527,579
Makaila Flynn,30689,31004,60053,32501,871
Alexa Zimmerman,14415,17776,286,17512,636
Madelyn Walter,29060,45551,7640,44645,848
Camron Drake,29714,3877,30207,3826,757
Cornelius Orozco,28922,26002,14851,25979,797
Hayden Knox,28216,13927,29220,14461,671
Katelynn Steele,29203,40813,9419,41702,814
Kadyn Deleon,30867,9378,61613,9189,711
Kaylynn Mcpherson,29857,33981,15356,34119,848
Carolina Conner,31480,22084,59669,20209,711
Gloria Hancock,29450,47972,30018,47634,837
Sloane Stark,34446,3499,8174,2621,608
Carlie Gregory,33001,27637,61585,26209,1135
Zechariah Bryan,28756,12533,54988,15029,545
Nikolas Avery,29433,37997,55418,37865,395
Lawrence Torres,31899,7864,17524,7916,826
Celeste Strickland,31475,33029,7744,31297,803
Korbin Huff,30815,19457,30660,18883,768
Aidan Holloway,32628,50634,63265,48764,797
Ronan Carey,30172,6292,57535,5093,441
Duncan Ball,30058,27735,57592,28526,562
Lara Key,31194,16055,60254,17111,814
Chad Vega,29627,43131,4227,42345,705
Stacy Lopez,30184,10612,58911,10353,585
Alice Bass,34595,35960,62164,35892,791
Isaiah Ashley,30144,21293,61366,22383,648
Daisy Kent,31119,52894,16228,52240,1181
Matthias Haas,30448,275,32175,286,676
Makenna Case,33540,25578,63753,23381,929
Jaydin Beltran,33104,10744,61063,10681,630
Pranav Callahan,31033,34492,56955,36500,1021
Karlee Merritt,32553,5374,59910,5369,711
Jasper Warren,34067,28979,4141,29628,808
Brady George,32289,17220,62239,16365,837
Kierra Lindsey,33339,45506,60460,43532,797
Jaiden Haley,31882,2845,58860,2822,653
Tanya Rowe,33631,25148,15728,27299,871
Alexzander Ellison,33282,14868,67636,14134,791
Anton Gutierrez,34326,40957,31813,40785,791
Maddox Greer,32083,7898,64200,7944,877
Ali Copeland,33035,33270,60575,32805,676
Shawn Wiggins,32771,18665,7526,19245,539
Aubree Curtis,33522,49779,63954,50060,648
Haven Hebert,34263,1497,57890,1491,407
Rose Smith,33970,23381,15132,23249,453
Isis Wilson,29622,11455,1938,11392,458
Jamari Delgado,34853,39884,64154,40177,539
Alma Gould,32679,6722,59170,6722,797
Alisha Brandt,33878,32289,61103,33987,734
Jillian Bryant,32817,17576,61143,17662,688
Ayana Barry,36419,46865,60931,46693,671
Lizeth Lucero,36414,4032,32324,3935,567
Drew Andersen,32387,26427,58751,26708,573
Quinn Owen,31234,14753,14696,13910,590
Kali Sanchez,34263,42270,8116,43016,900
Emelia Goodman,32180,8908,59319,8891,619
Xzavier Potter,31888,32765,15132,35306,384
Aditya Wright,37590,21505,659,22348,768
Kailee Krause,34526,54231,32134,49928,808
Gabrielle Clarke,32289,934,58516,935,521
Savanna Rogers,33299,22251,30511,22555,499
Chelsea Benjamin,34039,11116,60781,11111,826
Amani Crawford,35599,38416,64751,38536,837
Sofia Bowers,33959,6550,59003,5782,481
Denisse Wells,32714,29123,4021,28773,711
Julianna Villa,34607,16830,9023,16899,854
Mathias Kidd,33958,44456,32232,44691,745
Teagan Mccann,33350,3413,30855,3338,550
Alannah Alvarez,36511,26932,65124,26639,929
Kaylie Peck,34130,13818,16394,13922,785
Francisco Tate,33540,40136,7927,41611,717
Laura Baird,35989,8965,66380,9453,734
Alec Lang,37251,35593,34090,38553,912
Zachery Savage,33138,18929,15516,19136,499
Bryanna Barber,34956,48672,60059,46905,986
Lee James,38731,2151,33339,2202,1072
Sammy Roach,35771,24620,33115,23776,757
Nayeli Cochran,34234,12510,63334,12206,671
Karma Herrera,35398,39287,62801,40693,676
Jacqueline Moses,40985,7778,32782,10405,889
Ryan Thomas,38353,34004,4290,30849,636
Colby Glover,35043,18333,61762,18694,814
Carlee Robles,39460,53410,16841,49533,1273
Helen Prince,34612,4457,30683,4462,441
Neveah Gilmore,34515,27058,62766,27207,631
Zavier Friedman,34980,16210,59405,16755,522
Charlotte Marks,36024,43435,63971,43882,900
Ellen Forbes,34716,9642,31050,9527,608
Davion Boyer,36196,35146,61418,37326,883
Niko Mayer,34188,20656,30821,20340,344
Ean Dixon,36001,49624,61596,49171,682
Haleigh Sparks,34624,550,3940,585,665
Jared Duffy,43481,23541,35146,22721,745
Stephen Dickerson,38502,10875,32737,11191,694
Phoenix Horn,35840,35301,15763,36196,797
Elias Foster,34928,5466,15568,5495,625
Walker Gates,34979,28348,15396,27889,573
Riya Herman,36316,16314,8048,16216,562
Nataly Flores,35140,43509,32060,43033,544
Karli Clements,36781,3200,32587,3137,659
Leonel Yang,37624,25170,378,25985,636
Judith Glass,38163,13881,33276,13755,814
Brendan Stanley,36190,39546,8202,40636,768
Lydia Anderson,36660,8254,33155,8707,803
Jamie Mccormick,39127,33419,18551,38685,751
Kale Alvarado,39190,19922,36075,21419,940
Bruce Padilla,35926,46401,8002,46085,2271
Dax Holden,35978,1749,16021,1778,791
Titus Barrera,36385,23346,35312,23467,785
Savanah Mckay,35869,11920,7984,11971,550
Khalil Christian,37452,38192,34199,39265,837
Luke Allison,35685,6659,31199,6723,728
Angelina Best,38203,33591,33786,32065,837
Marissa Jordan,37647,17994,8271,18034,854
Emmett Chase,37073,44995,32266,44617,613
Jenny Shepherd,38989,4313,7950,4359,757
Ashlynn Austin,38920,27786,33597,28325,642
Malaki Robinson,37222,14931,16004,14885,797
Charlie Kline,36832,42047,34199,42311,848
Weston Collins,34676,9103,30792,9292,413
Jazlene Richmond,39798,35662,16738,34991,935
Marques Kaiser,36970,20903,33838,20914,837
Jaida Abbott,38261,51317,33884,52934,676
Jessie Wilcox,37635,1158,2151,1198,630
Elizabeth Owens,38238,22973,16296,22813,837
Cole Fuller,40027,11759,38037,11478,820
Saniya Harrell,37033,37509,16509,36821,585
Julissa Morton,38737,6264,8151,6321,481
Gaven Banks,35955,28624,32025,28693,464
Marlie Horton,38519,17162,16130,17312,952
Graham Barnett,36161,43050,32014,43492,889
Aldo Rivera,37750,3390,18166,3338,768
Marvin Hall,38387,29421,16577,28452,791
Nathaniel Robertson,36379,14248,7927,13767,550
Marisa Byrd,38433,40848,33953,41783,963
Jasmine Briggs,37785,10009,32668,8828,544
Judah Valdez,38651,34555,8449,34618,717
Luciano Fisher,36821,20151,32392,19623,808
Chaz Valentine,37532,48701,4285,49234,808
Oscar Hampton,36316,2300,31750,2294,407
Adriel Lowe,38393,23868,17013,22228,762
Davis Chaney,37458,12717,32048,12717,734
Frances Odom,36069,37159,8317,37607,625
Jaylin Berry,38083,8139,33333,7611,808
Ahmad Cruz,38995,30580,34888,30821,567
Noemi Velazquez,36855,18080,2059,18012,527
Haley Richardson,36678,47307,8266,45041,596
Patricia Schwartz,37067,4893,16038,4761,424
Julien Vaughan,37836,30029,4296,28050,745
Jaelynn Ryan,43796,16233,17696,17547,894
Adrienne Reed,40343,43618,35048,43383,774
Peyton Murphy,36534,9820,15969,9774,659
Mara Duran,39689,35656,33873,35519,906
Joey Craig,39901,22113,34704,22377,734
Jordan Nolan,39127,58888,17363,54598,906
Aliana Chambers,40813,212,36769,246,780
Annabella Parker,39506,23191,17059,22847,636
Sandra Rhodes,42511,13715,8581,11271,740
Van Evans,38857,36167,44146,35662,510
Rayan Maldonado,37630,5592,17512,5380,539
Elisha Miles,41920,29662,17071,29301,969
Mariah Bradford,39649,16629,33649,16841,929
Kenneth Shannon,39506,44456,4611,43968,837
Tristin Blair,41680,3166,33408,2919,1130
Jenna Ayers,44508,32771,40922,32002,1411
Zane Alexander,39964,15396,34951,13411,665
Kamari Francis,45511,42207,36115,41817,860
Liliana Parrish,38989,8868,17300,8042,751
Joshua Carson,43171,35473,35438,36305,780
Phoenix Boyle,40934,19784,34073,20530,1009
Amiyah Davila,41611,50536,35553,50990,906
Stanley Fields,39110,1675,34073,1784,699
Zaria Pitts,37245,23977,9006,22669,556
Melvin Hinton,54024,16790,20295,12774,740
Fatima Dodson,39695,36769,35834,38169,774
August Blackwell,42569,6952,34928,6895,562
Hallie Benitez,38329,29450,32805,29358,705
Antoine Burke,40131,18505,34280,18384,739
Sierra Carlson,39792,47152,34033,46773,774
Madalyn Baxter,43039,4130,34641,4141,785
Cedric Elliott,44702,29605,17667,27333,871
Jaylan Wood,42006,16044,682,18201,585
Dylan Reyes,44244,42190,37727,41548,797
Ansley Fuentes,45896,9952,40538,10302,1026
Parker Stanton,41037,33505,17214,34234,625
Tatum Rush,40096,20736,35576,20123,848
Leon Barnes,40205,49848,38031,55395,826
Layton Burnett,39419,1072,33350,1451,860
Osvaldo Sellers,38708,23817,4198,22331,573
Vance Marshall,38146,10835,16222,10956,436
Braden Benton,41353,35949,33666,36230,866
Isabel Atkinson,38180,5885,32702,5851,544
Talon Black,41880,29128,34647,29851,774
Jonas Golden,42838,17312,17214,19727,826
Gilberto Dominguez,40934,43486,43039,46045,912
German Snyder,38742,3499,10032,5030,476
Damian Khan,42769,27098,34503,25968,934
Barbara Hurst,40297,13824,33798,13526,791
Jude Murillo,40492,41232,34526,40865,734
Crystal Dawson,41938,8644,35570,8793,728
Aleena Orr,42643,34440,18011,36494,929
Giuliana Reeves,38955,21625,8472,19274,780
Phillip Farmer,39202,47399,34171,46854,711
Maggie Munoz,39660,2231,17042,2254,665
Leonidas Leon,41244,24189,34480,27735,585
Siena Keith,40658,12625,16692,12505,608
Walter Hart,38932,37004,32800,36781,567
Ty Porter,39293,7090,8277,7147,521
Reese Huffman,40429,30717,34567,31039,774
Amari Hayden,41479,18625,35157,18700,912
Skyler Pennington,41691,46005,18006,46401,717
Janiyah Sanders,42075,5116,8650,4835,636
Uriah Krueger,40779,28085,34119,27230,619
Alessandra Santiago,44272,16170,8834,16474,837
Anastasia Browning,42018,43504,35903,43395,814
Marianna Baker,45012,10331,37745,10440,1170
Jonah Holder,41783,36769,37572,38318,1307
Gerald Ramos,42179,20793,17260,21109,636
Kendrick Zavala,44955,52406,350,53003,797
Karson Shah,40773,740,9183,745,596
Destiney Hull,41983,22698,18533,24534,929
Dale Welch,40475,10979,1193,10870,803
Fernanda Ewing,40234,36242,34549,38519,774
Shane Hickman,44932,5919,35352,5776,682
Jadyn Martin,43154,30178,8919,30889,705
Natalya Crane,39821,16411,34262,16119,464
Janessa Howard,43664,47169,19428,47272,785
Zaniyah Eaton,42557,3074,34062,3177,556
Larissa Meza,41467,25205,8787,25199,705
Adalyn Daniel,42001,13566,18201,13732,625
Mikayla Arnold,41691,40377,37228,41014,464
Paisley Roman,40578,8237,9046,8128,441
Emerson Stuart,41129,32570,4405,32427,671
Carla Lamb,41674,19308,35502,19469,797
Serena Macdonald,51437,48534,37073,48024,699
Daniel Roberson,43768,1950,17317,1950,808
Elianna French,40469,23702,34268,23880,906
Corey Schroeder,40722,12413,8598,12109,808
Tyrone Perkins,44915,37773,38364,37217,608
Kinsley Greene,44467,9872,34848,9201,625
Nelson Quinn,40429,29828,17157,29989,848
Regina Travis,40894,17776,4411,17702,705
Michael Henson,44221,47404,37819,49361,602
Anne Grant,43142,4766,18648,4302,665
Nicolas Brewer,41565,26455,34480,26415,728
Jace Grimes,51494,16084,9803,19497,791
Allisson Franklin,46137,43624,37440,44548,1038
Laney Davis,41083,10061,37171,9551,694
Nadia Pruitt,40664,33741,8793,34136,498
Felipe Lam,40974,20346,34888,20048,705
Camryn Walls,43200,52355,2403,51884,929
Jamarcus Ramsey,42224,1313,18080,1342,441
Jazlynn Costa,44789,24218,36540,24385,1066
Chaim Henderson,41966,11529,34371,11501,665
Darren Woodward,40521,36970,608,37033,826
Janet Gilbert,42230,6378,35433,6487,608
Brennen Peters,47083,30333,18516,29576,1044
Ali Castro,43343,18947,36471,18470,699
Kylie Combs,42546,45150,35438,46131,803
Brynlee Nicholson,42127,3757,8954,3694,791
Alisson Clayton,44846,27889,37767,27431,682
Roger Edwards,41507,14570,19096,14495,533
Eugene Cisneros,42752,41479,36092,40188,699
Trenton Bird,42351,8948,35662,9115,596
Cade Shaffer,42982,34635,4686,33712,625
Declan Cameron,43739,20851,36718,22004,883
Bradley Ortiz,42798,47898,17811,47525,877
Lorelai Singleton,46814,2650,4692,2655,848
Katherine Monroe,43567,24838,18080,25509,871
Anika Erickson,43079,13159,36219,13159,688
Kadence Chung,44209,39850,36001,40068,694
Reginald Klein,43274,7577,17524,9659,785
Cooper Garza,42643,31601,35995,31543,757
Myles Riggs,42918,18958,17805,18860,556
Oliver Simmons,41163,45322,8650,44720,573
Salma Lucas,44576,5070,17748,5007,648
Patience Dunn,43108,30551,34859,27218,544
Guillermo Carpenter,41955,15304,34033,15287,642
Cynthia Roth,42855,42586,9034,43745,820
Carina Mckenzie,42649,10101,17736,11782,843
Nancy Hatfield,41903,34526,35272,34412,447
Caylee Chapman,45345,23100,35398,21253,797
Brooklyn Tanner,43584,52114,4600,49607,1067
Tucker Kane,44364,372,20077,361,579
Isai Farley,41599,22182,34767,21310,487
Joel Reese,44760,12596,9700,11122,671
Olivia Frye,44307,35129,35444,35473,671
Abraham Dudley,44685,5260,36953,5535,613
Rolando Rubio,42666,27821,4497,27866,499
Yaritza Lee,41915,15746,17765,15505,527
Krista Castaneda,44140,43928,36895,43343,739
Jaidyn Cobb,43395,3137,35783,2810,653
Keon Bradshaw,43601,27694,35570,25033,688
Raiden Strong,42804,13164,9103,13187,671
Josue Nelson,46555,41502,38559,43028,699
Adan Mclaughlin,45104,9126,8839,9137,619
Johnathon Finley,44135,32324,36924,32318,585
Madison Cummings,43051,19233,18212,19124,711
Chase Cook,45770,49154,38249,48867,980
Shaun Mcgee,44542,1600,17851,1588,522
Teresa Gallegos,42603,23547,37062,23025,608
Darwin Stokes,45253,11965,4698,12235,774
Alfredo Duarte,45678,37756,40177,37366,734
Eve Richard,42528,9447,8759,6338,527
Sidney Brock,43234,30305,36322,29564,665
Bronson Myers,46664,17644,18069,17409,980
Gwendolyn Mathis,43785,43664,38077,43624,763
Carly Davies,43716,3986,35725,4032,871
Maximus Barrett,45385,28859,37676,27947,906
Shyann Little,44691,14501,17874,15310,654
Abigayle Faulkner,49022,40658,37911,42018,739
Rowan Kerr,45890,9246,18172,9212,567
Elena Brennan,45775,33695,37079,33976,711
Bobby Webster,42913,20157,2306,19979,653
Mckenzie Hunt,44060,48913,36322,48351,854
Damien Melendez,46423,854,36907,1038,716
Lainey Kirk,44554,23065,37039,23105,768
Naomi Sloan,42448,10744,8719,10841,344
